"Label","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Estimate","","1,357","589","768","76.7","0","0","0","55","0","39","133","21","45","163","596","255","50","68.1","55","1,357","1,302","1,302","1,000","901","1,302","546","756","72.2","901","415","486","85.4","","1,357","1,357","0","1,357","1,322","0","0","0","0","0","0","35","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1,357","1,322","0","0","35","0","0","","1,357","0","0","0","0","0","1,357","1,322","0","0","35","0","0","0","0","0","807","","1,268","512","756"
"    Percent","","1,357","43.4%","56.6%","(X)","0.0%","0.0%","0.0%","4.1%","0.0%","2.9%","9.8%","1.5%","3.3%","12.0%","43.9%","18.8%","3.7%","(X)","4.1%","100.0%","95.9%","95.9%","73.7%","66.4%","1,302","41.9%","58.1%","(X)","901","46.1%","53.9%","(X)","","1,357","100.0%","0.0%","100.0%","97.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.6%","0.0%","2.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,357","97.4%","0.0%","0.0%","2.6%","0.0%","0.0%","","1,357","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","97.4%","0.0%","0.0%","2.6%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","1,268","40.4%","59.6%"
"Topsfield CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,407","1,648","1,759","93.7","178","166","413","259","96","197","531","374","281","162","422","227","101","43.5","946","2,608","2,461","2,364","798","750","2,461","1,168","1,293","90.3","750","329","421","78.1","","3,407","3,386","21","3,386","3,293","0","0","0","0","0","0","92","0","69","0","0","23","0","0","0","0","0","0","0","1","21","0","0","21","0","","3,407","3,314","0","0","113","0","1","","3,407","46","0","0","0","46","3,361","3,248","0","0","92","0","0","21","0","21","1,160","","2,461","1,168","1,293"
"    Percent","","3,407","48.4%","51.6%","(X)","5.2%","4.9%","12.1%","7.6%","2.8%","5.8%","15.6%","11.0%","8.2%","4.8%","12.4%","6.7%","3.0%","(X)","27.8%","76.5%","72.2%","69.4%","23.4%","22.0%","2,461","47.5%","52.5%","(X)","750","43.9%","56.1%","(X)","","3,407","99.4%","0.6%","99.4%","96.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.7%","0.0%","2.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","0.0%","0.6%","0.0%","","3,407","97.3%","0.0%","0.0%","3.3%","0.0%","0.0%","","3,407","1.4%","0.0%","0.0%","0.0%","1.4%","98.6%","95.3%","0.0%","0.0%","2.7%","0.0%","0.0%","0.6%","0.0%","0.6%","(X)","","2,461","47.5%","52.5%"
"Townsend CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,459","596","863","69.1","133","125","126","64","49","161","251","268","70","75","72","29","36","38.3","419","1,061","1,040","1,011","211","137","1,040","413","627","65.9","137","30","107","28.0","","1,459","1,459","0","1,459","1,310","1","0","0","0","0","0","35","0","0","0","1","0","0","34","0","0","0","0","0","113","0","0","0","0","0","","1,459","1,310","1","0","35","0","113","","1,459","91","0","91","0","0","1,368","1,257","1","0","35","0","75","0","0","0","610","","1,039","412","627"
"    Percent","","1,459","40.8%","59.2%","(X)","9.1%","8.6%","8.6%","4.4%","3.4%","11.0%","17.2%","18.4%","4.8%","5.1%","4.9%","2.0%","2.5%","(X)","28.7%","72.7%","71.3%","69.3%","14.5%","9.4%","1,040","39.7%","60.3%","(X)","137","21.9%","78.1%","(X)","","1,459","100.0%","0.0%","100.0%","89.8%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","2.4%","0.0%","0.0%","0.0%","0.1%","0.0%","0.0%","2.3%","0.0%","0.0%","0.0%","0.0%","0.0%","7.7%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,459","89.8%","0.1%","0.0%","2.4%","0.0%","7.7%","","1,459","6.2%","0.0%","6.2%","0.0%","0.0%","93.8%","86.2%","0.1%","0.0%","2.4%","0.0%","5.1%","0.0%","0.0%","0.0%","(X)","","1,039","39.7%","60.3%"
"Turners Falls CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,124","1,869","2,255","82.9","106","331","222","236","175","538","555","493","310","258","454","367","79","43.5","770","3,449","3,354","3,185","1,038","900","3,354","1,447","1,907","75.9","900","399","501","79.6","","4,124","3,911","213","3,911","3,733","94","32","0","0","0","0","18","0","6","6","6","0","0","0","0","0","0","0","0","34","213","127","31","18","0","","4,124","3,946","221","63","36","0","71","","4,124","240","36","149","11","44","3,884","3,586","94","32","6","0","0","166","0","166","2,169","","3,292","1,447","1,845"
"    Percent","","4,124","45.3%","54.7%","(X)","2.6%","8.0%","5.4%","5.7%","4.2%","13.0%","13.5%","12.0%","7.5%","6.3%","11.0%","8.9%","1.9%","(X)","18.7%","83.6%","81.3%","77.2%","25.2%","21.8%","3,354","43.1%","56.9%","(X)","900","44.3%","55.7%","(X)","","4,124","94.8%","5.2%","94.8%","90.5%","2.3%","0.8%","0.0%","0.0%","0.0%","0.0%","0.4%","0.0%","0.1%","0.1%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.8%","5.2%","3.1%","0.8%","0.4%","0.0%","","4,124","95.7%","5.4%","1.5%","0.9%","0.0%","1.7%","","4,124","5.8%","0.9%","3.6%","0.3%","1.1%","94.2%","87.0%","2.3%","0.8%","0.1%","0.0%","0.0%","4.0%","0.0%","4.0%","(X)","","3,292","44.0%","56.0%"
"Upton CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,792","1,633","1,159","140.9","87","109","240","234","66","264","413","483","175","239","275","147","60","44.2","618","2,238","2,174","2,122","672","482","2,174","1,229","945","130.1","482","265","217","122.1","","2,792","2,750","42","2,750","2,706","4","0","0","0","0","0","39","39","0","0","0","0","0","0","0","0","0","0","0","1","42","14","12","0","0","","2,792","2,748","18","12","39","0","17","","2,792","203","60","66","0","77","2,589","2,534","4","0","39","0","0","12","0","12","1,210","","2,134","1,202","932"
"    Percent","","2,792","58.5%","41.5%","(X)","3.1%","3.9%","8.6%","8.4%","2.4%","9.5%","14.8%","17.3%","6.3%","8.6%","9.8%","5.3%","2.1%","(X)","22.1%","80.2%","77.9%","76.0%","24.1%","17.3%","2,174","56.5%","43.5%","(X)","482","55.0%","45.0%","(X)","","2,792","98.5%","1.5%","98.5%","96.9%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","1.4%","1.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.5%","0.5%","0.4%","0.0%","0.0%","","2,792","98.4%","0.6%","0.4%","1.4%","0.0%","0.6%","","2,792","7.3%","2.1%","2.4%","0.0%","2.8%","92.7%","90.8%","0.1%","0.0%","1.4%","0.0%","0.0%","0.4%","0.0%","0.4%","(X)","","2,134","56.3%","43.7%"
"Vineyard Haven CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,821","886","935","94.8","58","105","184","157","144","269","276","184","85","124","134","81","20","32.0","419","1,420","1,402","1,317","322","235","1,402","715","687","104.1","235","115","120","95.8","","1,821","1,747","74","1,747","1,501","244","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","74","74","0","0","0","","1,821","1,575","318","0","1","0","1","","1,821","15","0","15","0","0","1,806","1,488","243","0","1","0","0","74","0","74","1,369","","1,351","686","665"
"    Percent","","1,821","48.7%","51.3%","(X)","3.2%","5.8%","10.1%","8.6%","7.9%","14.8%","15.2%","10.1%","4.7%","6.8%","7.4%","4.4%","1.1%","(X)","23.0%","78.0%","77.0%","72.3%","17.7%","12.9%","1,402","51.0%","49.0%","(X)","235","48.9%","51.1%","(X)","","1,821","95.9%","4.1%","95.9%","82.4%","13.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1%","0.0%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1%","4.1%","4.1%","0.0%","0.0%","0.0%","","1,821","86.5%","17.5%","0.0%","0.1%","0.0%","0.1%","","1,821","0.8%","0.0%","0.8%","0.0%","0.0%","99.2%","81.7%","13.3%","0.0%","0.1%","0.0%","0.0%","4.1%","0.0%","4.1%","(X)","","1,351","50.8%","49.2%"
"Wakefield CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","26,823","12,937","13,886","93.2","1,322","1,285","1,614","1,317","1,306","3,471","3,586","4,025","2,352","1,897","2,591","1,365","692","43.5","5,127","22,281","21,696","21,135","5,636","4,648","21,696","10,348","11,348","91.2","4,648","2,111","2,537","83.2","","26,823","26,443","380","26,443","25,081","325","22","0","0","0","0","539","179","309","0","0","7","0","44","0","0","0","0","0","476","380","177","26","124","0","","26,823","25,461","502","48","663","22","507","","26,823","1,037","117","150","58","712","25,786","24,565","296","0","539","0","36","350","11","339","10,957","","20,532","9,831","10,701"
"    Percent","","26,823","48.2%","51.8%","(X)","4.9%","4.8%","6.0%","4.9%","4.9%","12.9%","13.4%","15.0%","8.8%","7.1%","9.7%","5.1%","2.6%","(X)","19.1%","83.1%","80.9%","78.8%","21.0%","17.3%","21,696","47.7%","52.3%","(X)","4,648","45.4%","54.6%","(X)","","26,823","98.6%","1.4%","98.6%","93.5%","1.2%","0.1%","0.0%","0.0%","0.0%","0.0%","2.0%","0.7%","1.2%","0.0%","0.0%","0.0%","0.0%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","1.8%","1.4%","0.7%","0.1%","0.5%","0.0%","","26,823","94.9%","1.9%","0.2%","2.5%","0.1%","1.9%","","26,823","3.9%","0.4%","0.6%","0.2%","2.7%","96.1%","91.6%","1.1%","0.0%","2.0%","0.0%","0.1%","1.3%","0.0%","1.3%","(X)","","20,532","47.9%","52.1%"
"Walpole CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,997","3,012","2,985","100.9","335","386","534","411","178","408","1,052","996","297","267","555","362","216","41.6","1,440","4,662","4,557","4,296","1,313","1,133","4,557","2,100","2,457","85.5","1,133","419","714","58.7","","5,997","5,935","62","5,935","5,447","28","0","0","0","0","0","157","118","16","14","0","9","0","0","0","0","0","0","0","303","62","0","15","18","0","","5,997","5,509","57","44","175","0","303","","5,997","369","0","51","0","318","5,628","5,396","13","0","157","0","0","62","0","62","2,566","","4,200","1,911","2,289"
"    Percent","","5,997","50.2%","49.8%","(X)","5.6%","6.4%","8.9%","6.9%","3.0%","6.8%","17.5%","16.6%","5.0%","4.5%","9.3%","6.0%","3.6%","(X)","24.0%","77.7%","76.0%","71.6%","21.9%","18.9%","4,557","46.1%","53.9%","(X)","1,133","37.0%","63.0%","(X)","","5,997","99.0%","1.0%","99.0%","90.8%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","2.6%","2.0%","0.3%","0.2%","0.0%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","5.1%","1.0%","0.0%","0.3%","0.3%","0.0%","","5,997","91.9%","1.0%","0.7%","2.9%","0.0%","5.1%","","5,997","6.2%","0.0%","0.9%","0.0%","5.3%","93.8%","90.0%","0.2%","0.0%","2.6%","0.0%","0.0%","1.0%","0.0%","1.0%","(X)","","4,200","45.5%","54.5%"
"Waltham city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","62,832","30,655","32,177","95.3","3,119","2,362","2,093","5,122","7,099","12,557","8,293","7,081","3,620","3,179","4,476","2,595","1,236","34.2","8,823","54,865","54,009","48,287","10,108","8,307","54,009","26,341","27,668","95.2","8,307","3,594","4,713","76.3","","62,832","60,843","1,989","60,843","46,218","4,042","151","19","0","0","0","7,515","2,307","3,509","125","116","201","175","1,082","5","0","0","0","5","2,912","1,989","656","158","714","0","","62,832","48,123","4,811","309","8,407","70","3,205","","62,832","8,724","1,121","1,536","190","5,877","54,108","41,169","3,782","103","7,478","0","172","1,404","117","1,287","25,518","","43,762","21,319","22,443"
"    Percent","","62,832","48.8%","51.2%","(X)","5.0%","3.8%","3.3%","8.2%","11.3%","20.0%","13.2%","11.3%","5.8%","5.1%","7.1%","4.1%","2.0%","(X)","14.0%","87.3%","86.0%","76.9%","16.1%","13.2%","54,009","48.8%","51.2%","(X)","8,307","43.3%","56.7%","(X)","","62,832","96.8%","3.2%","96.8%","73.6%","6.4%","0.2%","0.0%","0.0%","0.0%","0.0%","12.0%","3.7%","5.6%","0.2%","0.2%","0.3%","0.3%","1.7%","0.0%","0.0%","0.0%","0.0%","0.0%","4.6%","3.2%","1.0%","0.3%","1.1%","0.0%","","62,832","76.6%","7.7%","0.5%","13.4%","0.1%","5.1%","","62,832","13.9%","1.8%","2.4%","0.3%","9.4%","86.1%","65.5%","6.0%","0.2%","11.9%","0.0%","0.3%","2.2%","0.2%","2.0%","(X)","","43,762","48.7%","51.3%"
"Ware CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,757","2,713","3,044","89.1","243","401","354","247","512","746","759","699","457","375","576","326","62","39.7","1,110","4,734","4,647","4,453","1,220","964","4,647","2,233","2,414","92.5","964","409","555","73.7","","5,757","5,578","179","5,578","5,523","11","12","0","0","0","0","16","0","0","0","0","0","0","16","0","0","0","0","0","16","179","0","22","112","0","","5,757","5,702","11","34","128","19","42","","5,757","531","13","329","13","176","5,226","5,046","11","0","16","0","0","153","0","153","2,933","","4,603","2,233","2,370"
"    Percent","","5,757","47.1%","52.9%","(X)","4.2%","7.0%","6.1%","4.3%","8.9%","13.0%","13.2%","12.1%","7.9%","6.5%","10.0%","5.7%","1.1%","(X)","19.3%","82.2%","80.7%","77.3%","21.2%","16.7%","4,647","48.1%","51.9%","(X)","964","42.4%","57.6%","(X)","","5,757","96.9%","3.1%","96.9%","95.9%","0.2%","0.2%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","3.1%","0.0%","0.4%","1.9%","0.0%","","5,757","99.0%","0.2%","0.6%","2.2%","0.3%","0.7%","","5,757","9.2%","0.2%","5.7%","0.2%","3.1%","90.8%","87.6%","0.2%","0.0%","0.3%","0.0%","0.0%","2.7%","0.0%","2.7%","(X)","","4,603","48.5%","51.5%"
"Wareham Center CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,626","1,525","2,101","72.6","479","185","247","87","177","501","511","367","258","240","327","153","94","38.9","998","2,671","2,628","2,564","739","574","2,628","899","1,729","52.0","574","169","405","41.7","","3,626","3,206","420","3,206","2,801","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","420","142","124","0","127","","3,626","3,067","446","251","0","0","282","","3,626","229","0","229","0","0","3,397","2,801","150","0","0","0","156","290","27","263","2,122","","2,506","853","1,653"
"    Percent","","3,626","42.1%","57.9%","(X)","13.2%","5.1%","6.8%","2.4%","4.9%","13.8%","14.1%","10.1%","7.1%","6.6%","9.0%","4.2%","2.6%","(X)","27.5%","73.7%","72.5%","70.7%","20.4%","15.8%","2,628","34.2%","65.8%","(X)","574","29.4%","70.6%","(X)","","3,626","88.4%","11.6%","88.4%","77.2%","4.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","7.0%","11.6%","3.9%","3.4%","0.0%","3.5%","","3,626","84.6%","12.3%","6.9%","0.0%","0.0%","7.8%","","3,626","6.3%","0.0%","6.3%","0.0%","0.0%","93.7%","77.2%","4.1%","0.0%","0.0%","0.0%","4.3%","8.0%","0.7%","7.3%","(X)","","2,506","34.0%","66.0%"
"Warren CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,193","587","606","96.9","56","42","64","86","67","102","264","175","81","156","0","10","90","39.6","218","975","975","945","126","100","975","467","508","91.9","100","0","100","-","","1,193","1,193","0","1,193","1,193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1,193","1,193","0","0","0","0","0","","1,193","40","0","40","0","0","1,153","1,153","0","0","0","0","0","0","0","0","589","","975","467","508"
"    Percent","","1,193","49.2%","50.8%","(X)","4.7%","3.5%","5.4%","7.2%","5.6%","8.5%","22.1%","14.7%","6.8%","13.1%","0.0%","0.8%","7.5%","(X)","18.3%","81.7%","81.7%","79.2%","10.6%","8.4%","975","47.9%","52.1%","(X)","100","0.0%","100.0%","(X)","","1,193","100.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,193","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,193","3.4%","0.0%","3.4%","0.0%","0.0%","96.6%","96.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","975","47.9%","52.1%"
"Watertown Town city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","34,553","16,028","18,525","86.5","2,311","1,117","1,107","1,434","1,663","7,498","5,504","4,436","2,006","2,086","3,132","1,414","845","38.5","5,413","29,701","29,140","28,278","6,669","5,391","29,140","13,397","15,743","85.1","5,391","2,159","3,232","66.8","","34,553","33,842","711","33,842","29,009","706","94","0","0","0","0","2,814","285","1,475","140","98","109","126","581","0","0","0","0","0","1,219","711","168","52","287","10","","34,553","29,710","995","156","3,212","111","1,302","","34,553","3,265","476","224","302","2,263","31,288","26,942","683","13","2,808","0","359","483","44","439","16,046","","26,497","12,155","14,342"
"    Percent","","34,553","46.4%","53.6%","(X)","6.7%","3.2%","3.2%","4.2%","4.8%","21.7%","15.9%","12.8%","5.8%","6.0%","9.1%","4.1%","2.4%","(X)","15.7%","86.0%","84.3%","81.8%","19.3%","15.6%","29,140","46.0%","54.0%","(X)","5,391","40.0%","60.0%","(X)","","34,553","97.9%","2.1%","97.9%","84.0%","2.0%","0.3%","0.0%","0.0%","0.0%","0.0%","8.1%","0.8%","4.3%","0.4%","0.3%","0.3%","0.4%","1.7%","0.0%","0.0%","0.0%","0.0%","0.0%","3.5%","2.1%","0.5%","0.2%","0.8%","0.0%","","34,553","86.0%","2.9%","0.5%","9.3%","0.3%","3.8%","","34,553","9.4%","1.4%","0.6%","0.9%","6.5%","90.6%","78.0%","2.0%","0.0%","8.1%","0.0%","1.0%","1.4%","0.1%","1.3%","(X)","","26,497","45.9%","54.1%"
"Webster CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","12,175","5,465","6,710","81.4","676","685","760","843","924","1,504","1,632","1,560","1,006","694","852","602","437","38.9","2,643","9,824","9,532","9,086","2,230","1,891","9,532","4,338","5,194","83.5","1,891","759","1,132","67.0","","12,175","11,762","413","11,762","10,235","438","0","0","0","0","0","175","0","62","0","0","12","1","100","0","0","0","0","0","914","413","297","7","15","0","","12,175","10,583","800","7","190","0","1,008","","12,175","1,676","36","1,212","0","428","10,499","9,530","438","0","175","0","57","299","0","299","5,194","","9,035","4,142","4,893"
"    Percent","","12,175","44.9%","55.1%","(X)","5.6%","5.6%","6.2%","6.9%","7.6%","12.4%","13.4%","12.8%","8.3%","5.7%","7.0%","4.9%","3.6%","(X)","21.7%","80.7%","78.3%","74.6%","18.3%","15.5%","9,532","45.5%","54.5%","(X)","1,891","40.1%","59.9%","(X)","","12,175","96.6%","3.4%","96.6%","84.1%","3.6%","0.0%","0.0%","0.0%","0.0%","0.0%","1.4%","0.0%","0.5%","0.0%","0.0%","0.1%","0.0%","0.8%","0.0%","0.0%","0.0%","0.0%","0.0%","7.5%","3.4%","2.4%","0.1%","0.1%","0.0%","","12,175","86.9%","6.6%","0.1%","1.6%","0.0%","8.3%","","12,175","13.8%","0.3%","10.0%","0.0%","3.5%","86.2%","78.3%","3.6%","0.0%","1.4%","0.0%","0.5%","2.5%","0.0%","2.5%","(X)","","9,035","45.8%","54.2%"
"Wellesley CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
